sentence_id annotator_id adj_subj subj landmark verb adj_obj obj annotator_score
81 28 dummy cinema show picture dummy film 5
82 28 dummy teacher write publish dummy book 3
83 28 dummy child show express dummy sign 7
84 28 dummy child show picture dummy interest 6
85 28 dummy child show express dummy interest 7
86 28 dummy child meet visit dummy house 3
87 28 dummy cinema show express dummy film 6
88 28 dummy child write spell dummy word 6
89 28 dummy child write publish dummy word 7
90 28 dummy child show picture dummy sign 6
91 28 dummy people buy bribe dummy product 2
92 28 dummy people buy purchase dummy house 7
93 28 dummy people buy bribe dummy house 2
94 28 dummy patient draw depict dummy figure 7
95 28 dummy people run move dummy company 3
96 28 dummy people buy purchase dummy security 6
97 28 dummy people buy bribe dummy security 6
98 28 dummy people buy purchase dummy product 2
99 28 dummy people run move dummy round 3
100 28 dummy people run operate dummy company 7
101 28 dummy representative meet visit dummy official 4
102 28 dummy river meet satisfy dummy sea 1
103 28 dummy tribunal try test dummy crime 3
104 28 dummy producer say state dummy favour 5
105 28 dummy proposal draw attract dummy criticism 6
106 28 dummy priest say state dummy prayer 6
107 28 dummy producer say allege dummy favour 4
108 28 dummy report draw depict dummy attention 5
109 28 dummy representative meet satisfy dummy official 2
110 28 dummy proposal draw depict dummy criticism 3
111 28 dummy report draw attract dummy attention 4
112 28 dummy man say state dummy success 5
113 28 dummy man try judge dummy experiment 6
114 28 dummy man say state dummy sentence 6
115 28 dummy man say allege dummy success 4
116 28 dummy man provide supply dummy money 7
117 28 dummy man say allege dummy sentence 3
118 28 dummy man draw depict dummy sword 5
119 28 dummy man provide leave dummy money 2
120 28 dummy male draw depict dummy female 6
121 28 dummy man draw attract dummy sword 6
122 28 dummy user accept bear dummy responsibility 6
123 28 dummy member accept receive dummy share 5
124 28 dummy model buy bribe dummy behaviour 3
125 28 dummy model buy purchase dummy behaviour 5
126 28 dummy mother provide leave dummy baby 2
127 28 dummy mother provide supply dummy baby 6
128 28 dummy parent draw attract dummy line 2
129 28 dummy parent draw depict dummy line 5
130 28 dummy patient accept bear dummy treatment 5
131 28 dummy patient accept receive dummy treatment 4
132 28 dummy patient draw attract dummy figure 3
133 28 dummy service meet satisfy dummy need 7
134 28 dummy school provide supply dummy education 7
135 28 dummy scholar write spell dummy book 5
136 28 dummy table show express dummy result 7
137 28 dummy firm buy bribe dummy politician 5
138 28 dummy figure show picture dummy increase 5
139 28 dummy weapon buy bribe dummy chance 1
140 28 dummy family run move dummy hotel 2
141 28 dummy family provide supply dummy home 7
142 28 dummy figure show express dummy increase 7
143 28 dummy family run operate dummy hotel 7
144 28 dummy employer provide leave dummy training 2
145 28 dummy employee buy purchase dummy property 7
146 28 dummy family provide leave dummy home 3
147 28 dummy employer provide supply dummy training 7
148 28 dummy service meet visit dummy need 2
149 28 dummy shareholder accept bear dummy offer 6
150 28 dummy shareholder accept receive dummy offer 4
151 28 dummy shiver run move dummy spine 3
152 28 dummy shiver run operate dummy spine 4
153 28 dummy sight meet satisfy dummy eye 3
154 28 dummy society accept bear dummy charge 6
155 28 dummy society accept receive dummy charge 4
156 28 dummy speaker say allege dummy word 5
157 28 dummy speaker say state dummy word 7
158 28 dummy table show picture dummy result 5
159 28 dummy user run move dummy application 3
160 28 dummy spokesman say state dummy decision 7
161 28 dummy spokesman say allege dummy decision 5
162 28 dummy specialist write spell dummy papers 4
163 28 dummy specialist write publish dummy papers 3
164 28 dummy student write spell dummy name 4
165 28 dummy student write publish dummy name 3
166 28 dummy student meet visit dummy requirement 2
167 28 dummy student meet satisfy dummy requirement 7
168 28 dummy study provide supply dummy evidence 7
169 28 dummy study provide leave dummy evidence 1
170 28 dummy child meet satisfy dummy house 2
171 28 dummy child draw depict dummy picture 6
172 28 dummy beach meet satisfy dummy standard 7
173 28 dummy artist show picture dummy work 4
174 28 dummy artist show express dummy work 5
175 28 dummy child draw attract dummy picture 2
176 28 dummy boy meet visit dummy girl 3
177 28 dummy boy meet satisfy dummy girl 1
178 28 dummy beach meet visit dummy standard 3
179 28 dummy sweat run move dummy face 3
180 28 dummy sweat run operate dummy face 4
181 28 dummy survey say allege dummy recovery 2
182 28 dummy survey say state dummy recovery 3
183 28 dummy supporter buy bribe dummy ticket 1
184 28 dummy supporter buy purchase dummy ticket 7
185 28 dummy study show express dummy correlation 7
186 28 dummy study show picture dummy correlation 5
187 28 dummy study provide leave dummy information 2
188 28 dummy study provide supply dummy information 7
189 28 dummy company provide supply dummy service 7
190 28 dummy court try judge dummy case 7
191 28 dummy claimant draw depict dummy benefit 2
192 28 dummy company provide leave dummy service 1
193 28 dummy court try test dummy offence 5
194 28 dummy demonstrator try judge dummy building 4
195 28 dummy court try test dummy case 5
196 28 dummy court try judge dummy offence 7
197 28 dummy demonstrator try test dummy building 4
198 28 dummy employee buy bribe dummy property 2
199 28 dummy writer write spell dummy book 6
1 29 dummy table draw depict dummy eye 1
2 29 dummy table draw attract dummy eye 7
3 29 dummy system meet visit dummy criterion 1
4 29 dummy system meet satisfy dummy criterion 7
5 29 dummy system meet visit dummy requirement 1
6 29 dummy system meet satisfy dummy requirement 7
7 29 dummy system provide supply dummy facility 6
8 29 dummy system provide leave dummy facility 1
9 29 dummy system run operate dummy application 7
10 29 dummy system run move dummy application 1
11 29 dummy woman draw depict dummy hair 7
12 29 dummy woman draw attract dummy hair 1
13 29 dummy magazine accept bear dummy liability 5
14 29 dummy machine run operate dummy program 6
15 29 dummy machine run move dummy program 1
16 29 dummy lawyer accept receive dummy conviction 5
17 29 dummy lawyer accept bear dummy conviction 1
18 29 dummy justice try test dummy king 1
19 29 dummy justice try judge dummy king 2
20 29 dummy judge try test dummy action 1
21 29 dummy male draw attract dummy female 6
22 29 dummy magazine accept receive dummy liability 2
23 29 dummy teacher write spell dummy book 5
24 29 dummy user run operate dummy application 7
25 29 dummy scholar write publish dummy book 5
26 29 dummy people try test dummy program 7
27 29 dummy people try judge dummy sniffing 4
28 29 dummy runway run operate dummy parallel 6
29 29 dummy people say state dummy success 7
30 29 dummy people try judge dummy door 1
31 29 dummy people try test dummy door 7
32 29 dummy people try judge dummy program 4
33 29 dummy people run operate dummy round 7
34 29 dummy people say allege dummy prayer 2
35 29 dummy people say state dummy prayer 7
36 29 dummy people say allege dummy success 4
37 29 dummy government accept receive dummy recommendation 1
38 29 dummy government provide leave dummy cash 1
39 29 dummy government provide supply dummy cash 6
40 29 dummy investor buy bribe dummy share 1
41 29 dummy firm buy purchase dummy politician 6
42 29 dummy government accept bear dummy proposal 1
43 29 dummy government accept receive dummy proposal 1
44 29 dummy government accept bear dummy recommendation 1
45 29 dummy road run move dummy parallel 6
46 29 dummy writer write publish dummy book 4
47 29 dummy investor buy purchase dummy share 7
48 29 dummy judge try judge dummy action 3
49 29 dummy river meet visit dummy sea 3
50 29 dummy runway run move dummy parallel 1
51 29 dummy school provide leave dummy education 1
52 29 dummy road run operate dummy parallel 5
53 29 dummy tribunal try judge dummy crime 3
54 29 dummy priest say allege dummy prayer 2
55 29 dummy priest say state dummy mass 7
56 29 dummy priest say allege dummy mass 1
57 29 dummy poll show picture dummy support 6
58 29 dummy poll show express dummy support 7
59 29 dummy politician buy purchase dummy election 7
60 29 dummy politician buy bribe dummy election 7
61 29 dummy people write spell dummy letter 5
62 29 dummy people write publish dummy letter 4
63 29 dummy people try test dummy sniffing 7
64 29 dummy member accept bear dummy share 5
65 29 dummy map show picture dummy location 7
66 29 dummy weapon buy purchase dummy chance 7
67 29 dummy user accept receive dummy responsibility 1
68 29 dummy user write spell dummy word 4
69 29 dummy user write publish dummy word 4
70 29 dummy user write spell dummy software 4
71 29 dummy user write publish dummy software 4
72 29 dummy man write publish dummy song 4
73 29 dummy man try test dummy experiment 6
74 29 dummy management accept bear dummy responsibility 5
75 29 dummy man write spell dummy song 4
76 29 dummy map show express dummy area 6
77 29 dummy management accept receive dummy responsibility 5
78 29 dummy map show express dummy location 6
79 29 dummy map show picture dummy area 7
80 29 dummy claimant draw attract dummy benefit 2
81 29 dummy cinema show picture dummy film 3
82 29 dummy teacher write publish dummy book 4
83 29 dummy child show express dummy sign 3
84 29 dummy child show picture dummy interest 2
85 29 dummy child show express dummy interest 6
86 29 dummy child meet visit dummy house 3
87 29 dummy cinema show express dummy film 3
88 29 dummy child write spell dummy word 6
89 29 dummy child write publish dummy word 6
90 29 dummy child show picture dummy sign 6
91 29 dummy people buy bribe dummy product 2
92 29 dummy people buy purchase dummy house 7
93 29 dummy people buy bribe dummy house 1
94 29 dummy patient draw depict dummy figure 7
95 29 dummy people run move dummy company 1
96 29 dummy people buy purchase dummy security 7
97 29 dummy people buy bribe dummy security 5
98 29 dummy people buy purchase dummy product 7
99 29 dummy people run move dummy round 2
100 29 dummy people run operate dummy company 7
101 29 dummy representative meet visit dummy official 6
102 29 dummy river meet satisfy dummy sea 1
103 29 dummy tribunal try test dummy crime 1
104 29 dummy producer say state dummy favour 7
105 29 dummy proposal draw attract dummy criticism 7
106 29 dummy priest say state dummy prayer 7
107 29 dummy producer say allege dummy favour 4
108 29 dummy report draw depict dummy attention 1
109 29 dummy representative meet satisfy dummy official 2
110 29 dummy proposal draw depict dummy criticism 2
111 29 dummy report draw attract dummy attention 7
112 29 dummy man say state dummy success 7
113 29 dummy man try judge dummy experiment 5
114 29 dummy man say state dummy sentence 7
115 29 dummy man say allege dummy success 5
116 29 dummy man provide supply dummy money 7
117 29 dummy man say allege dummy sentence 5
118 29 dummy man draw depict dummy sword 7
119 29 dummy man provide leave dummy money 1
120 29 dummy male draw depict dummy female 7
121 29 dummy man draw attract dummy sword 1
122 29 dummy user accept bear dummy responsibility 7
123 29 dummy member accept receive dummy share 5
124 29 dummy model buy bribe dummy behaviour 4
125 29 dummy model buy purchase dummy behaviour 7
126 29 dummy mother provide leave dummy baby 1
127 29 dummy mother provide supply dummy baby 7
128 29 dummy parent draw attract dummy line 2
129 29 dummy parent draw depict dummy line 7
130 29 dummy patient accept bear dummy treatment 6
131 29 dummy patient accept receive dummy treatment 6
132 29 dummy patient draw attract dummy figure 1
133 29 dummy service meet satisfy dummy need 7
